student_totals_seniors_x,specific_interactions_1-on-1s_total,specific_interactions_group_total,specific_interactions_1-on-1s_at_least_one,specific_interactions_group_at_least_one,specific_interactions_parent_meetings,specific_interactions_parent_meetings_at_least_one,total_interactions_met_with_1_plus_times_(group_and_1_1),total_interactions_met_with_3_plus_times_(group_and_1_1),total_interactions_met_with_5_plus_times_(group_and_1_1),total_interactions_met_with_10_plus_times_(group_and_1_1),college_awareness_campus_visits,college_awareness_campus_visits_at_least_one,college_awareness_college_fair,college_awareness_college_fairs_at_least_one,college_awareness_college_rep_visits,college_awareness_college_rep_visits_at_least_one,act_sats_completed,act_sats_registered_for_sat_or_act,act_sats_registered_for_sat,act_sats_registered_for_act,act_sats_assisted_registration_with_sat_or_act,act_sats_assisted_registration_with_sat,act_sats_assisted_registration_with_act,act_sats_waiver,act_sats_assisted_waiver,act_sats_sat_act_prep_meetings,act_sats_sat_act_prep_meetings_at_least_one,college_apps_submitted_1_plus_apps,college_apps_submitted_3_plus_apps,college_apps_submitted_5_plus_apps,college_apps_submitted_total_#_submitted,college_apps_accepted_1_plus_apps,college_apps_accepted_3_plus_apps,college_apps_accepted_5_plus_apps,college_apps_accepted_total_#_accepted,college_waivers_students_w_1_plus,college_waivers_total_#_waivers,college_waivers_total_waiver_dollars,institutional_aid_students_w_1_plus,institutional_aid_total_dollars,institutional_aid_students_w_1_plus_award_letter_reviews,institutional_aid_total_award_letter_meetings,fafsa_submitted,scholarships_students_w_1_plus,scholarships_total_dollars,year_starting,school_name,specific_interactions_1-on-1s_total_rate,specific_interactions_group_total_rate,specific_interactions_1-on-1s_at_least_one_rate,specific_interactions_group_at_least_one_rate,specific_interactions_parent_meetings_rate,specific_interactions_parent_meetings_at_least_one_rate,total_interactions_met_with_1_plus_times_(group_and_1_1)_rate,total_interactions_met_with_3_plus_times_(group_and_1_1)_rate,total_interactions_met_with_5_plus_times_(group_and_1_1)_rate,total_interactions_met_with_10_plus_times_(group_and_1_1)_rate,college_awareness_campus_visits_rate,college_awareness_campus_visits_at_least_one_rate,college_awareness_college_fair_rate,college_awareness_college_fairs_at_least_one_rate,college_awareness_college_rep_visits_rate,college_awareness_college_rep_visits_at_least_one_rate,act_sats_completed_rate,act_sats_registered_for_sat_or_act_rate,act_sats_registered_for_sat_rate,act_sats_registered_for_act_rate,act_sats_assisted_registration_with_sat_or_act_rate,act_sats_assisted_registration_with_sat_rate,act_sats_assisted_registration_with_act_rate,act_sats_waiver_rate,act_sats_assisted_waiver_rate,act_sats_sat_act_prep_meetings_rate,act_sats_sat_act_prep_meetings_at_least_one_rate,college_apps_submitted_1_plus_apps_rate,college_apps_submitted_3_plus_apps_rate,college_apps_submitted_5_plus_apps_rate,college_apps_submitted_total_#_submitted_rate,college_apps_accepted_1_plus_apps_rate,college_apps_accepted_3_plus_apps_rate,college_apps_accepted_5_plus_apps_rate,college_apps_accepted_total_#_accepted_rate,college_waivers_students_w_1_plus_rate,college_waivers_total_#_waivers_rate,college_waivers_total_waiver_dollars_rate,institutional_aid_students_w_1_plus_rate,institutional_aid_total_dollars_rate,institutional_aid_students_w_1_plus_award_letter_reviews_rate,institutional_aid_total_award_letter_meetings_rate,fafsa_submitted_rate,scholarships_students_w_1_plus_rate,scholarships_total_dollars_rate,student_totals_seniors_y,vdoe_total,enrolled,total_female,enrolled_female,total_male,enrolled_male,total_asian,enrolled_asian,total_black,enrolled_black,total_hispanic,enrolled_hispanic,total_white,enrolled_white,total_two,enrolled_two,econ_total,econ_enrolled,lep_total,lep_enrolled,disabilities_total,disabilities_enrolled
205.0,198.0,124.0,73.0,98.0,45.0,30.0,125.0,45.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,70.0,8.0,12.0,11.0,1.0,8.0,1.0,0.0,0.0,112.0,36.0,15.0,256.0,109.0,23.0,11.0,211.0,2.0,2.0,100.0,16.0,920716.0,3.0,5.0,67.0,26.0,74120.0,2019,Tunstall High School,0.9658536585365852,0.6048780487804878,0.3560975609756097,0.4780487804878048,0.2195121951219512,0.1463414634146341,0.6097560975609756,0.2195121951219512,0.0878048780487804,0.0195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.3463414634146341,0.3463414634146341,0.3414634146341463,0.0390243902439024,0.0585365853658536,0.0536585365853658,0.0048780487804878,0.0390243902439024,0.0048780487804878,0.0,0.0,0.5463414634146342,0.1756097560975609,0.073170731707317,1.248780487804878,0.5317073170731708,0.1121951219512195,0.0536585365853658,1.0292682926829269,0.0097560975609756,0.0097560975609756,0.4878048780487805,0.0780487804878048,4491.2975609756095,0.0146341463414634,0.024390243902439,0.3268292682926829,0.1268292682926829,361.5609756097561,205,214,136,101,78,113,58,,,31.0,13.0,11.0,6.0,163.0,111.0,,,91.0,48.0,,,18.0,5.0
244.0,770.0,312.0,177.0,198.0,247.0,119.0,227.0,123.0,78.0,23.0,44.0,44.0,1.0,1.0,82.0,33.0,80.0,86.0,83.0,7.0,85.0,82.0,7.0,0.0,0.0,0.0,0.0,179.0,40.0,22.0,388.0,178.0,35.0,17.0,349.0,31.0,130.0,7815.0,105.0,2311000.0,0.0,0.0,131.0,5.0,22100.0,2019,Magna Vista High School,3.1557377049180326,1.278688524590164,0.7254098360655737,0.8114754098360656,1.0122950819672132,0.4877049180327868,0.930327868852459,0.5040983606557377,0.319672131147541,0.0942622950819672,0.180327868852459,0.180327868852459,0.0040983606557377,0.0040983606557377,0.3360655737704918,0.1352459016393442,0.3278688524590163,0.3524590163934426,0.3401639344262295,0.0286885245901639,0.3483606557377049,0.3360655737704918,0.0286885245901639,0.0,0.0,0.0,0.0,0.7336065573770492,0.1639344262295081,0.0901639344262295,1.5901639344262295,0.7295081967213115,0.1434426229508196,0.0696721311475409,1.430327868852459,0.1270491803278688,0.5327868852459017,32.028688524590166,0.430327868852459,9471.311475409835,0.0,0.0,0.5368852459016393,0.0204918032786885,90.57377049180327,244,218,144,107,78,111,66,,,51.0,40.0,26.0,11.0,123.0,81.0,15,9,96.0,56.0,,,15.0,6.0
148.0,436.0,428.0,111.0,148.0,19.0,15.0,148.0,86.0,55.0,19.0,204.0,76.0,62.0,47.0,206.0,58.0,89.0,93.0,93.0,3.0,91.0,91.0,3.0,93.0,91.0,1.0,1.0,74.0,19.0,9.0,192.0,60.0,8.0,7.0,111.0,31.0,92.0,3725.0,8.0,1169000.0,2.0,2.0,30.0,0.0,99898.75,2019,Armstrong High School,2.945945945945946,2.891891891891892,0.75,1.0,0.1283783783783783,0.1013513513513513,1.0,0.581081081081081,0.3716216216216216,0.1283783783783783,1.3783783783783785,0.5135135135135135,0.4189189189189189,0.3175675675675675,1.391891891891892,0.3918918918918919,0.6013513513513513,0.6283783783783784,0.6283783783783784,0.0202702702702702,0.6148648648648649,0.6148648648648649,0.0202702702702702,0.6283783783783784,0.6148648648648649,0.0067567567567567,0.0067567567567567,0.5,0.1283783783783783,0.0608108108108108,1.2972972972972974,0.4054054054054054,0.054054054054054,0.0472972972972973,0.75,0.2094594594594594,0.6216216216216216,25.16891891891892,0.054054054054054,7898.648648648648,0.0135135135135135,0.0135135135135135,0.2027027027027027,0.0,674.9915540540541,148,128,45,78,27,50,18,,,121.0,42.0,,,,,,,114.0,39.0,,,27.0,6.0
746.0,65.0,248.0,34.0,238.0,42.0,42.0,257.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.5,0.0,990396.0,0.0,0.0,0.0,0.0,491993.25,2019,Alexandria City High School,0.0871313672922252,0.3324396782841823,0.0455764075067024,0.3190348525469169,0.0563002680965147,0.0563002680965147,0.3445040214477212,0.0147453083109919,0.0067024128686327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5194369973190348,0.0,1327.6085790884715,0.0,0.0,0.0,0.0,659.5083780160858,746,738,520,384,278,354,242,41.0,33.0,228.0,178.0,239.0,117.0,207.0,177.0,18,14,427.0,264.0,184.0,89.0,50.0,27.0
216.0,1631.0,30.0,190.0,24.0,152.0,108.0,190.0,146.0,110.0,61.0,119.0,65.0,0.0,0.0,521.0,133.0,24.0,105.0,103.0,15.0,95.0,92.0,14.0,95.0,95.0,8.0,7.0,132.0,63.0,39.0,489.0,127.0,43.0,17.0,327.0,22.0,25.0,1220.0,13.0,1058068.0,0.0,0.0,100.0,4.0,150000.0,2019,Huguenot High School,7.550925925925926,0.1388888888888889,0.8796296296296297,0.1111111111111111,0.7037037037037037,0.5,0.8796296296296297,0.6759259259259259,0.5092592592592593,0.2824074074074074,0.5509259259259259,0.3009259259259259,0.0,0.0,2.412037037037037,0.6157407407407407,0.1111111111111111,0.4861111111111111,0.4768518518518518,0.0694444444444444,0.4398148148148148,0.4259259259259259,0.0648148148148148,0.4398148148148148,0.4398148148148148,0.037037037037037,0.0324074074074074,0.6111111111111112,0.2916666666666667,0.1805555555555555,2.263888888888889,0.5879629629629629,0.199074074074074,0.0787037037037037,1.5138888888888888,0.1018518518518518,0.1157407407407407,5.648148148148148,0.0601851851851851,4898.462962962963,0.0,0.0,0.4629629629629629,0.0185185185185185,694.4444444444445,216,269,130,154,86,115,44,,,197.0,101.0,47.0,14.0,19.0,11.0,,,151.0,63.0,30.0,10.0,34.0,15.0
141.0,321.0,1.0,103.0,1.0,48.0,34.0,103.0,41.0,23.0,4.0,7.0,7.0,136.0,136.0,59.0,37.0,59.0,65.0,63.0,11.0,37.0,34.0,11.0,29.0,28.0,0.0,0.0,95.0,26.0,18.0,216.0,89.0,9.0,1.0,123.0,2.0,7.0,470.0,9.0,210053.0,1.0,1.0,71.0,25.0,100095.0,2019,Patrick County High School,2.276595744680851,0.0070921985815602,0.7304964539007093,0.0070921985815602,0.3404255319148936,0.2411347517730496,0.7304964539007093,0.2907801418439716,0.1631205673758865,0.0283687943262411,0.0496453900709219,0.0496453900709219,0.9645390070921984,0.9645390070921984,0.4184397163120567,0.2624113475177305,0.4184397163120567,0.4609929078014184,0.4468085106382978,0.0780141843971631,0.2624113475177305,0.2411347517730496,0.0780141843971631,0.2056737588652482,0.1985815602836879,0.0,0.0,0.6737588652482269,0.1843971631205673,0.1276595744680851,1.5319148936170213,0.6312056737588653,0.0638297872340425,0.0070921985815602,0.8723404255319149,0.0141843971631205,0.0496453900709219,3.333333333333333,0.0638297872340425,1489.7375886524824,0.0070921985815602,0.0070921985815602,0.5035460992907801,0.1773049645390071,709.8936170212766,141,162,107,90,69,72,38,,,,,11.0,7.0,137.0,89.0,,,70.0,40.0,,,17.0,8.0
277.0,556.0,83.0,204.0,59.0,133.0,79.0,204.0,79.0,37.0,6.0,71.0,52.0,31.0,31.0,159.0,63.0,99.0,157.0,156.0,10.0,78.0,77.0,10.0,62.0,62.0,0.0,0.0,221.0,138.0,104.0,1050.0,216.0,119.0,64.0,734.0,11.0,18.0,545.0,1.0,6000.0,3.0,3.0,184.0,216.0,1320800.0,2019,Charlottesville High School,2.0072202166064983,0.2996389891696751,0.7364620938628159,0.2129963898916967,0.4801444043321299,0.2851985559566787,0.7364620938628159,0.2851985559566787,0.1335740072202166,0.0216606498194945,0.2563176895306859,0.187725631768953,0.111913357400722,0.111913357400722,0.5740072202166066,0.2274368231046931,0.3574007220216607,0.5667870036101083,0.5631768953068592,0.0361010830324909,0.2815884476534296,0.2779783393501805,0.0361010830324909,0.223826714801444,0.223826714801444,0.0,0.0,0.7978339350180506,0.4981949458483754,0.3754512635379061,3.790613718411553,0.779783393501805,0.4296028880866426,0.2310469314079422,2.649819494584837,0.03971119133574,0.0649819494584837,1.967509025270758,0.003610108303249,21.660649819494584,0.0108303249097472,0.0108303249097472,0.6642599277978339,0.779783393501805,4768.231046931408,277,254,175,132,99,122,76,12.0,10.0,87.0,52.0,30.0,19.0,113.0,87.0,11,7,101.0,61.0,21.0,14.0,29.0,15.0
145.0,520.0,194.0,145.0,135.0,34.0,27.0,145.0,105.0,53.0,10.0,0.0,0.0,0.0,0.0,173.0,52.0,65.0,77.0,77.0,4.0,75.0,75.0,4.0,51.0,51.0,0.0,0.0,130.0,50.0,26.0,340.0,128.0,33.0,12.0,275.0,39.0,88.0,4545.0,6.0,236000.0,12.0,17.0,77.0,8.0,11000.0,2019,Gretna High School,3.586206896551724,1.3379310344827586,1.0,0.9310344827586208,0.2344827586206896,0.1862068965517241,1.0,0.7241379310344828,0.3655172413793103,0.0689655172413793,0.0,0.0,0.0,0.0,1.193103448275862,0.3586206896551724,0.4482758620689655,0.5310344827586206,0.5310344827586206,0.0275862068965517,0.5172413793103449,0.5172413793103449,0.0275862068965517,0.3517241379310344,0.3517241379310344,0.0,0.0,0.896551724137931,0.3448275862068966,0.1793103448275862,2.3448275862068964,0.8827586206896552,0.2275862068965517,0.0827586206896551,1.896551724137931,0.2689655172413793,0.6068965517241379,31.344827586206897,0.0413793103448275,1627.5862068965516,0.0827586206896551,0.1172413793103448,0.5310344827586206,0.0551724137931034,75.86206896551724,145,130,61,68,38,62,23,,,32.0,12.0,,,92.0,47.0,,,75.0,34.0,,,,
137.0,668.0,89.0,132.0,52.0,140.0,109.0,132.0,73.0,53.0,22.0,23.0,21.0,0.0,0.0,191.0,58.0,69.0,77.0,77.0,5.0,65.0,64.0,3.0,47.0,47.0,0.0,0.0,79.0,34.0,17.0,223.0,78.0,22.0,10.0,179.0,38.0,107.0,5300.0,20.0,1413980.0,0.0,0.0,67.0,28.0,221892.0,2019,Buckingham County High School,4.875912408759124,0.6496350364963503,0.9635036496350364,0.3795620437956204,1.0218978102189782,0.7956204379562044,0.9635036496350364,0.5328467153284672,0.3868613138686131,0.1605839416058394,0.1678832116788321,0.1532846715328467,0.0,0.0,1.3941605839416058,0.4233576642335766,0.5036496350364964,0.5620437956204379,0.5620437956204379,0.0364963503649635,0.4744525547445255,0.4671532846715328,0.0218978102189781,0.3430656934306569,0.3430656934306569,0.0,0.0,0.5766423357664233,0.2481751824817518,0.1240875912408759,1.6277372262773722,0.5693430656934306,0.1605839416058394,0.072992700729927,1.3065693430656935,0.2773722627737226,0.781021897810219,38.68613138686131,0.145985401459854,10321.021897810218,0.0,0.0,0.4890510948905109,0.2043795620437956,1619.6496350364964,137,113,56,57,36,56,20,,,39.0,19.0,,,61.0,32.0,,,60.0,25.0,,,,
93.0,282.0,184.0,86.0,71.0,25.0,23.0,87.0,63.0,37.0,4.0,33.0,20.0,71.0,71.0,51.0,32.0,42.0,44.0,44.0,1.0,26.0,25.0,1.0,15.0,14.0,0.0,0.0,62.0,26.0,13.0,165.0,59.0,20.0,9.0,139.0,1.0,4.0,180.0,0.0,726279.5,0.0,0.0,49.0,0.0,193730.5,2019,Northumberland High School,3.032258064516129,1.978494623655914,0.9247311827956988,0.7634408602150538,0.2688172043010752,0.2473118279569892,0.935483870967742,0.6774193548387096,0.3978494623655914,0.043010752688172,0.3548387096774194,0.2150537634408602,0.7634408602150538,0.7634408602150538,0.5483870967741935,0.3440860215053763,0.4516129032258064,0.4731182795698925,0.4731182795698925,0.010752688172043,0.2795698924731182,0.2688172043010752,0.010752688172043,0.1612903225806451,0.1505376344086021,0.0,0.0,0.6666666666666666,0.2795698924731182,0.1397849462365591,1.7741935483870968,0.6344086021505376,0.2150537634408602,0.0967741935483871,1.4946236559139785,0.010752688172043,0.043010752688172,1.935483870967742,0.0,7809.456989247312,0.0,0.0,0.5268817204301075,0.0,2083.1236559139784,93,108,71,56,45,52,26,,,37.0,20.0,,,61.0,48.0,,,44.0,22.0,,,11.0,3.0
143.0,130.0,5.0,88.0,37.0,0.0,6.0,88.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,14.0,5.0,0.0,0.0,82.0,8.0,7.0,134.0,78.0,0.0,0.0,79.0,0.0,0.0,176.25,0.0,178931.0,0.0,0.0,15.0,0.0,92611.25,2020,Martinsville High School,0.9090909090909092,0.0349650349650349,0.6153846153846154,0.2587412587412587,0.0,0.0419580419580419,0.6153846153846154,0.0629370629370629,0.0139860139860139,0.0,0.0069930069930069,0.0069930069930069,0.0,0.0,0.0,0.0,0.0,0.0979020979020979,0.0979020979020979,0.0,0.0979020979020979,0.0979020979020979,0.0,0.0979020979020979,0.0349650349650349,0.0,0.0,0.5734265734265734,0.0559440559440559,0.0489510489510489,0.9370629370629372,0.5454545454545454,0.0,0.0,0.5524475524475524,0.0,0.0,1.2325174825174825,0.0,1251.2657342657342,0.0,0.0,0.1048951048951049,0.0,647.6311188811189,143,121,78,64,47,57,31,,,78.0,50.0,15.0,6.0,22.0,18.0,,,77.0,47.0,,,,
253.0,471.0,53.0,212.0,158.0,5.0,66.0,212.0,67.0,24.0,0.0,0.0,0.0,1.0,1.0,54.0,27.0,21.0,23.0,23.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,119.0,41.0,21.0,329.0,87.0,19.0,9.0,163.0,3.0,4.0,200.0,0.0,2095603.75,4.0,4.0,1.0,0.0,122540.75,2020,Bassett High School,1.8616600790513835,0.2094861660079051,0.8379446640316206,0.6245059288537549,0.0197628458498023,0.2608695652173913,0.8379446640316206,0.2648221343873518,0.0948616600790513,0.0,0.0,0.0,0.0039525691699604,0.0039525691699604,0.2134387351778656,0.1067193675889328,0.0830039525691699,0.0909090909090909,0.0909090909090909,0.0,0.0039525691699604,0.0039525691699604,0.0,0.0079051383399209,0.0039525691699604,0.0,0.0,0.4703557312252964,0.1620553359683794,0.0830039525691699,1.300395256916996,0.3438735177865613,0.075098814229249,0.0355731225296442,0.6442687747035574,0.0118577075098814,0.0158102766798418,0.7905138339920948,0.0,8283.018774703558,0.0158102766798418,0.0158102766798418,0.0039525691699604,0.0,484.350790513834,253,263,174,134,101,129,73,,,46.0,28.0,44.0,25.0,159.0,112.0,13,9,147.0,82.0,14.0,8.0,24.0,9.0
112.0,92.0,21.0,82.0,42.0,1.0,6.0,82.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,69.0,30.0,15.0,209.0,62.0,14.0,6.0,133.0,0.0,0.0,297.5,4.0,66500.0,0.0,0.0,40.0,4.0,18500.0,2020,Washington and Lee High School ,0.8214285714285714,0.1875,0.7321428571428571,0.375,0.0089285714285714,0.0535714285714285,0.7321428571428571,0.0267857142857142,0.0,0.0,0.0089285714285714,0.0089285714285714,0.0,0.0,0.0267857142857142,0.0267857142857142,0.0,0.0267857142857142,0.0267857142857142,0.0,0.0267857142857142,0.0267857142857142,0.0,0.0267857142857142,0.0267857142857142,0.0,0.0,0.6160714285714286,0.2678571428571428,0.1339285714285714,1.8660714285714288,0.5535714285714286,0.125,0.0535714285714285,1.1875,0.0,0.0,2.65625,0.0357142857142857,593.75,0.0,0.0,0.3571428571428571,0.0357142857142857,165.17857142857142,112,107,42,48,22,59,20,,,44.0,20.0,13.0,2.0,46.0,19.0,,,70.0,27.0,,,13.0,2.0
149.0,231.0,38.0,96.0,82.0,2.0,17.0,96.0,32.0,9.0,2.0,0.0,0.0,0.0,0.0,22.0,14.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,5.0,5.0,1.0,1.0,89.0,40.0,27.0,348.0,83.0,29.0,17.0,230.0,0.0,0.0,548.75,0.0,1232240.5,2.0,3.0,8.0,0.0,59586.25,2020,Chatham High School (Virginia),1.5503355704697988,0.2550335570469799,0.6442953020134228,0.5503355704697986,0.0134228187919463,0.1140939597315436,0.6442953020134228,0.2147651006711409,0.0604026845637583,0.0134228187919463,0.0,0.0,0.0,0.0,0.1476510067114094,0.0939597315436241,0.1677852348993288,0.1677852348993288,0.1677852348993288,0.0,0.1677852348993288,0.1677852348993288,0.0,0.0335570469798657,0.0335570469798657,0.0067114093959731,0.0067114093959731,0.5973154362416108,0.2684563758389262,0.1812080536912751,2.335570469798658,0.5570469798657718,0.1946308724832214,0.1140939597315436,1.5436241610738255,0.0,0.0,3.682885906040268,0.0,8270.070469798658,0.0134228187919463,0.0201342281879194,0.0536912751677852,0.0,399.9077181208054,149,143,81,73,48,70,33,,,31.0,15.0,,,99.0,60.0,,,75.0,35.0,,,23.0,8.0
244.0,246.0,13.0,150.0,93.0,28.0,41.0,150.0,24.0,6.0,0.0,14.0,13.0,15.0,15.0,158.0,70.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,165.0,62.0,38.0,456.0,164.0,53.0,26.0,376.0,0.0,0.0,315.0,8.0,420000.0,3.0,0.0,134.0,2.0,11000.0,2020,Fluvanna County High School,1.0081967213114753,0.0532786885245901,0.6147540983606558,0.3811475409836065,0.1147540983606557,0.1680327868852459,0.6147540983606558,0.0983606557377049,0.0245901639344262,0.0,0.0573770491803278,0.0532786885245901,0.0614754098360655,0.0614754098360655,0.6475409836065574,0.2868852459016393,0.0040983606557377,0.0122950819672131,0.0081967213114754,0.0040983606557377,0.0122950819672131,0.0081967213114754,0.0040983606557377,0.0081967213114754,0.0081967213114754,0.0,0.0,0.6762295081967213,0.2540983606557377,0.1557377049180328,1.8688524590163933,0.6721311475409836,0.2172131147540983,0.1065573770491803,1.540983606557377,0.0,0.0,1.290983606557377,0.0327868852459016,1721.311475409836,0.0122950819672131,0.0,0.5491803278688525,0.0081967213114754,45.08196721311475,244,272,166,142,98,130,68,,,41.0,23.0,,,209.0,132.0,12,5,83.0,42.0,,,30.0,13.0
371.0,321.0,102.0,145.0,128.0,0.0,22.0,145.0,51.0,13.0,0.0,41.0,23.0,0.0,0.0,7.0,5.0,47.0,52.0,52.0,0.0,11.0,11.0,0.0,4.0,4.0,0.0,0.0,103.0,33.0,6.0,211.0,98.0,12.0,0.0,151.0,10.0,20.0,1380.0,29.0,2149132.0,1.0,1.0,0.0,49.0,309925.0,2020,Louisa County High School,0.8652291105121294,0.2749326145552561,0.3908355795148248,0.3450134770889488,0.0,0.059299191374663,0.3908355795148248,0.137466307277628,0.0350404312668463,0.0,0.1105121293800539,0.0619946091644204,0.0,0.0,0.0188679245283018,0.013477088948787,0.1266846361185983,0.1401617250673854,0.1401617250673854,0.0,0.0296495956873315,0.0296495956873315,0.0,0.0107816711590296,0.0107816711590296,0.0,0.0,0.2776280323450135,0.0889487870619946,0.0161725067385444,0.568733153638814,0.2641509433962264,0.0323450134770889,0.0,0.4070080862533692,0.0269541778975741,0.0539083557951482,3.719676549865229,0.0781671159029649,5792.808625336927,0.0026954177897574,0.0026954177897574,0.0,0.1320754716981132,835.377358490566,371,325,172,156,93,169,79,,,54.0,31.0,18.0,10.0,230.0,118.0,21,11,129.0,58.0,,,45.0,14.0
214.0,512.0,19.0,165.0,151.0,99.0,34.0,186.0,83.0,40.0,9.0,3.0,3.0,8.0,8.0,37.0,17.0,19.0,66.0,62.0,14.0,54.0,49.0,14.0,16.0,16.0,0.0,0.0,147.0,71.0,38.0,506.0,146.0,56.0,19.0,381.0,0.0,0.0,313.75,34.0,2079884.0,7.0,4.0,84.0,32.0,150490.0,2020,William Monroe High School,2.392523364485981,0.0887850467289719,0.7710280373831776,0.705607476635514,0.4626168224299065,0.1588785046728972,0.8691588785046729,0.3878504672897196,0.1869158878504672,0.0420560747663551,0.014018691588785,0.014018691588785,0.0373831775700934,0.0373831775700934,0.1728971962616822,0.0794392523364486,0.0887850467289719,0.308411214953271,0.2897196261682243,0.0654205607476635,0.2523364485981308,0.2289719626168224,0.0654205607476635,0.0747663551401869,0.0747663551401869,0.0,0.0,0.6869158878504673,0.3317757009345794,0.1775700934579439,2.364485981308411,0.6822429906542056,0.2616822429906542,0.0887850467289719,1.780373831775701,0.0,0.0,1.466121495327103,0.1588785046728972,9719.084112149532,0.0327102803738317,0.0186915887850467,0.3925233644859813,0.1495327102803738,703.2242990654206,214,208,136,107,79,101,57,,,10.0,6.0,19.0,10.0,160.0,105.0,13,9,68.0,36.0,,,,
168.0,645.0,36.0,127.0,98.0,13.0,33.0,127.0,73.0,47.0,19.0,0.0,0.0,0.0,0.0,47.0,28.0,46.0,50.0,50.0,0.0,28.0,28.0,0.0,19.0,19.0,0.0,0.0,104.0,32.0,25.0,310.0,102.0,30.0,18.0,256.0,2.0,2.0,110.0,25.0,1489788.0,5.0,3.0,68.0,25.0,103463.0,2020,Dan River High School,3.8392857142857135,0.2142857142857142,0.7559523809523809,0.5833333333333334,0.0773809523809523,0.1964285714285714,0.7559523809523809,0.4345238095238095,0.2797619047619047,0.1130952380952381,0.0,0.0,0.0,0.0,0.2797619047619047,0.1666666666666666,0.2738095238095238,0.2976190476190476,0.2976190476190476,0.0,0.1666666666666666,0.1666666666666666,0.0,0.1130952380952381,0.1130952380952381,0.0,0.0,0.6190476190476191,0.1904761904761904,0.1488095238095238,1.8452380952380956,0.6071428571428571,0.1785714285714285,0.1071428571428571,1.5238095238095235,0.0119047619047619,0.0119047619047619,0.6547619047619048,0.1488095238095238,8867.785714285714,0.0297619047619047,0.0178571428571428,0.4047619047619047,0.1488095238095238,615.8511904761905,168,153,87,84,57,69,30,,,44.0,25.0,,,102.0,58.0,,,83.0,38.0,,,16.0,3.0
303.0,311.0,48.0,232.0,161.0,26.0,49.0,234.0,20.0,0.0,0.0,3.0,3.0,32.0,27.0,53.0,33.0,92.0,98.0,96.0,3.0,77.0,75.0,3.0,20.0,20.0,0.0,0.0,167.0,71.0,43.0,495.0,155.0,38.0,8.0,302.0,7.0,7.0,420.0,13.0,773050.0,1.0,1.0,102.0,49.0,556950.0,2020,Orange County High School,1.0264026402640265,0.1584158415841584,0.7656765676567657,0.5313531353135313,0.0858085808580858,0.1617161716171617,0.7722772277227723,0.066006600660066,0.0,0.0,0.0099009900990099,0.0099009900990099,0.1056105610561056,0.0891089108910891,0.1749174917491749,0.1089108910891089,0.3036303630363036,0.3234323432343234,0.3168316831683168,0.0099009900990099,0.2541254125412541,0.2475247524752475,0.0099009900990099,0.066006600660066,0.066006600660066,0.0,0.0,0.5511551155115512,0.2343234323432343,0.1419141914191419,1.6336633663366336,0.5115511551155115,0.1254125412541254,0.0264026402640264,0.9966996699669968,0.0231023102310231,0.0231023102310231,1.386138613861386,0.0429042904290429,2551.320132013201,0.0033003300330033,0.0033003300330033,0.3366336633663366,0.1617161716171617,1838.118811881188,303,370,199,179,124,191,75,,,49.0,28.0,37.0,18.0,253.0,134.0,25,14,148.0,63.0,14.0,8.0,18.0,5.0
78.0,110.0,66.0,78.0,36.0,0.0,18.0,78.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,75.0,35.0,20.0,229.0,67.0,24.0,9.0,166.0,1.0,1.0,50.0,17.0,263200.0,1.0,0.0,43.0,17.0,30500.0,2020,Rappahannock High School,1.4102564102564104,0.8461538461538461,1.0,0.4615384615384615,0.0,0.2307692307692307,1.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.0256410256410256,0.0,0.0128205128205128,0.0128205128205128,0.0,0.0128205128205128,0.0128205128205128,0.0,0.0,0.9615384615384616,0.4487179487179487,0.2564102564102564,2.935897435897436,0.8589743589743589,0.3076923076923077,0.1153846153846153,2.128205128205128,0.0128205128205128,0.0128205128205128,0.6410256410256411,0.2179487179487179,3374.358974358974,0.0128205128205128,0.0,0.5512820512820513,0.2179487179487179,391.02564102564105,78,54,29,36,22,18,7,,,,,,,47.0,23.0,,,16.0,5.0,,,,
